OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00051929,E01010272,471,6,5,16,9,6,12,3,17,5,12,8,8,7,6,12,1,9,4,6,1,6,7,4,7,3,3,11,5,8,11,10,12,13,4,6,6,6,6,5,5,5,6,8,7,8,4,6,2,5,3,3,5,8,8,10,9,4,7,6,6,2,8,4,3,2,1,1,3,4,2,1,0,2,2,0,3,3,3,0,3,3,4,1,1,1,0,0,0,1,0,2
E00051890,E01010273,294,5,3,7,6,12,7,8,2,5,4,2,2,7,3,5,1,5,4,5,1,2,3,2,3,10,6,6,0,5,5,5,4,6,2,2,4,6,3,2,3,3,5,3,0,1,6,4,3,2,1,3,7,3,8,2,3,2,3,5,5,1,2,4,5,2,3,1,3,5,1,1,2,3,1,3,0,1,0,1,0,0,0,1,0,1,2,1,0,2,1,5
E00051891,E01010273,301,4,5,4,6,2,5,1,6,9,6,4,6,4,6,4,5,3,4,3,1,2,2,2,3,1,4,6,7,8,2,7,7,2,3,6,2,3,4,5,2,2,5,6,2,6,3,4,8,2,2,3,4,2,1,5,2,3,7,3,3,2,6,2,4,2,3,2,3,3,4,3,3,0,2,1,3,3,4,4,1,0,1,0,1,1,1,0,1,0,0,2
E00051900,E01010273,351,6,5,5,3,9,6,4,8,6,8,3,8,7,7,3,4,5,4,4,5,3,6,6,1,6,5,8,6,6,5,4,6,6,6,4,4,9,4,1,2,4,2,3,7,2,4,7,5,2,4,4,8,4,3,7,2,4,2,4,2,2,4,3,4,0,6,3,2,2,6,3,1,0,2,1,2,1,5,4,0,3,0,0,0,1,0,1,0,1,2,4
E00051902,E01010273,344,5,3,6,9,5,3,9,5,4,7,7,4,7,5,7,6,2,5,4,4,5,6,3,6,4,9,8,4,3,1,5,1,7,5,4,0,2,0,1,4,2,8,4,2,3,4,4,2,11,5,2,7,4,8,4,6,6,5,3,1,3,0,3,3,6,4,7,6,3,2,5,1,2,0,1,0,2,1,0,3,1,2,2,2,0,3,0,3,0,1,2
E00051903,E01010273,215,4,4,0,4,1,3,0,2,5,2,2,1,4,2,3,2,2,3,2,3,3,3,2,1,2,2,3,3,3,1,4,0,4,4,2,3,0,2,2,2,4,0,1,2,5,2,4,1,3,1,5,3,4,3,3,1,1,1,3,1,3,1,1,3,5,4,1,5,2,1,5,3,6,1,2,2,2,1,0,0,2,0,3,1,1,2,1,1,3,0,10
E00051892,E01010274,352,4,3,5,6,7,7,5,9,4,8,9,15,3,8,11,5,2,4,4,2,3,7,3,3,4,2,4,6,3,7,5,9,10,8,10,6,4,7,4,5,7,1,2,10,6,3,2,1,2,4,5,2,3,4,6,8,4,4,2,3,7,4,3,0,2,1,3,2,1,1,1,0,2,0,1,3,2,1,1,4,1,1,0,0,0,0,1,0,0,0,0
E00051904,E01010274,170,4,4,1,2,5,5,3,1,1,0,0,0,0,0,1,0,0,1,2,0,2,2,1,2,3,4,7,1,2,5,3,2,7,4,0,0,3,1,2,4,2,3,1,1,2,3,1,0,4,1,5,3,5,2,3,1,2,1,4,2,3,3,1,3,1,5,1,0,2,2,2,1,0,0,4,2,1,1,0,1,2,1,0,1,0,0,0,1,0,0,1
E00051906,E01010274,409,8,3,6,9,12,4,10,10,4,6,9,10,10,7,4,4,8,4,9,7,2,2,5,6,2,5,9,2,8,6,10,9,6,9,2,4,7,3,7,8,5,4,5,4,3,5,2,4,5,5,8,9,6,5,4,4,4,7,5,2,2,4,2,0,2,1,2,2,1,3,1,0,3,2,4,1,1,3,4,4,1,1,7,2,1,0,0,1,1,0,1
E00051908,E01010274,352,5,3,7,8,6,4,9,10,5,2,5,3,4,6,7,4,5,5,2,2,6,4,6,3,6,2,5,9,6,4,6,7,4,5,8,3,2,3,1,4,3,1,1,5,5,2,5,4,1,6,5,7,6,5,5,6,7,5,4,1,1,3,5,2,4,4,5,3,3,3,3,4,4,3,1,6,5,1,0,0,1,2,4,1,0,0,0,0,0,0,4
E00051911,E01010274,363,4,8,7,7,8,6,5,2,9,6,8,10,8,7,8,10,1,6,4,2,6,1,4,0,4,9,5,8,4,2,6,3,5,9,5,3,4,3,4,3,1,4,3,3,3,3,5,6,3,3,1,3,10,6,4,4,3,7,5,2,6,1,2,5,2,2,0,1,4,0,4,5,3,1,1,4,4,3,4,1,4,3,4,1,2,0,1,1,0,1,0
E00051886,E01010275,258,2,4,5,4,2,1,4,4,2,3,2,5,4,2,4,2,1,1,3,3,4,3,1,0,1,4,2,2,4,2,1,4,3,4,2,4,2,3,3,5,4,2,2,4,5,1,4,2,5,3,2,3,7,4,2,4,7,3,10,3,4,4,4,5,1,3,3,5,3,4,3,4,5,0,0,1,2,1,4,3,1,0,1,0,4,0,0,0,2,0,2
E00051893,E01010275,342,6,5,9,8,5,3,12,8,10,7,7,3,6,9,3,4,6,6,5,1,6,3,4,2,6,8,6,5,6,7,3,4,3,3,7,3,6,7,7,6,2,6,4,2,2,1,2,3,3,5,2,2,4,5,0,5,3,5,2,1,2,1,5,2,3,2,4,1,3,3,3,5,4,2,2,3,1,5,0,0,1,0,0,0,0,2,1,2,0,0,1
E00051907,E01010275,676,15,25,11,22,17,13,16,14,14,13,18,15,18,11,15,8,7,13,10,8,4,10,8,7,9,10,10,10,8,11,8,7,18,8,12,10,7,13,11,12,6,5,10,11,5,5,3,8,7,5,8,4,10,3,6,7,12,5,7,5,3,1,4,3,3,5,7,4,4,4,3,1,1,1,3,2,1,2,1,2,1,1,0,2,0,1,1,2,2,0,3
E00051909,E01010275,299,1,5,9,3,5,3,5,7,4,5,3,4,4,3,4,2,2,6,3,2,3,7,3,3,4,3,5,5,4,4,10,4,3,3,2,1,2,7,4,2,0,2,5,0,1,3,4,1,5,2,4,4,2,1,7,2,6,3,5,3,3,4,8,4,5,3,3,2,3,2,3,5,3,1,0,5,4,0,3,0,2,5,1,2,2,0,1,2,0,0,4
E00051910,E01010275,313,3,5,7,4,5,2,3,8,3,7,5,4,7,2,4,1,4,5,3,1,4,4,3,1,5,1,5,2,6,4,3,13,8,7,4,1,2,3,1,4,9,3,7,4,3,2,0,3,6,3,7,6,4,4,4,8,2,3,6,8,3,3,4,6,5,4,1,1,4,4,3,3,0,2,1,1,1,2,1,2,1,2,0,0,0,0,0,1,0,1,1
E00051954,E01010277,272,4,4,2,1,2,3,1,2,3,1,1,3,1,3,2,4,4,3,3,5,1,1,1,1,6,1,1,2,2,2,4,3,4,1,4,3,4,5,0,2,0,2,2,3,5,2,4,3,5,2,7,4,4,2,2,7,3,4,4,9,5,5,9,6,2,5,5,2,5,6,6,2,1,3,5,4,3,1,2,4,1,0,2,2,0,3,1,2,2,2,2
E00051955,E01010277,277,3,2,3,4,7,2,2,3,3,2,6,3,2,3,3,3,2,5,1,8,2,4,5,2,5,3,3,5,3,0,2,5,2,5,6,4,3,4,1,2,3,2,1,3,7,5,4,6,4,4,3,4,4,7,8,5,7,3,2,1,4,4,1,4,0,4,3,4,5,2,0,7,1,2,3,1,0,0,2,2,0,5,1,1,1,0,0,0,1,1,2
E00051956,E01010277,364,3,8,8,11,7,8,7,8,6,4,4,8,6,9,5,9,7,8,9,5,6,4,5,3,4,2,6,5,6,9,3,3,2,4,8,3,2,8,5,7,9,2,3,3,3,4,7,4,6,3,2,6,3,4,3,3,2,1,5,3,2,1,3,3,4,6,2,1,2,3,2,3,3,1,1,1,3,1,3,2,1,1,1,1,1,0,0,0,0,1,0
E00051960,E01010277,473,6,9,12,12,8,9,7,7,9,6,12,8,3,4,6,8,10,9,11,4,7,5,4,9,4,10,8,5,2,9,10,9,7,9,7,9,9,5,8,5,7,7,8,6,3,7,6,6,5,7,6,3,6,2,4,7,7,5,9,1,0,4,1,2,0,4,5,7,5,2,1,1,10,1,0,5,2,1,0,2,1,2,1,0,0,0,2,0,0,1,0
E00051961,E01010277,324,7,9,7,7,3,3,1,1,4,6,6,4,2,5,4,5,3,3,4,6,5,3,4,5,6,5,6,6,2,3,5,5,3,4,4,3,1,4,4,3,2,1,2,3,1,5,8,5,3,3,2,7,4,5,3,3,5,6,3,3,4,4,4,2,2,4,0,9,4,4,4,5,8,4,2,2,3,0,1,5,0,1,0,3,1,2,1,0,0,0,0
E00051932,E01010279,398,10,2,5,6,4,5,6,6,5,7,3,7,7,3,3,11,3,6,8,4,4,11,5,4,9,3,2,3,4,7,2,4,6,2,6,2,3,4,7,6,9,6,4,7,12,5,5,5,6,3,8,6,6,4,7,1,3,2,6,6,4,5,4,5,2,5,4,4,2,2,2,2,5,9,6,0,1,2,2,1,2,3,1,0,1,2,2,0,0,2,2
E00051934,E01010279,447,7,14,6,11,5,8,11,6,8,9,10,3,7,2,8,4,7,4,3,3,4,6,1,6,6,4,10,6,5,8,10,7,10,5,6,11,4,9,3,8,6,6,8,8,3,7,5,7,10,9,4,8,4,8,6,3,3,2,2,7,2,2,2,7,6,3,2,7,2,4,2,6,5,3,2,1,0,0,3,1,0,0,1,0,0,0,2,0,0,2,1
E00051936,E01010279,586,7,14,10,11,13,11,12,16,13,14,15,12,16,10,13,12,10,9,7,10,7,5,8,9,10,10,8,10,6,9,9,13,2,6,15,7,6,4,7,5,7,9,7,9,14,7,5,10,4,1,11,9,4,6,6,6,2,3,5,8,7,3,5,0,1,2,4,2,3,3,2,1,6,3,2,2,1,2,0,2,3,2,0,1,2,0,0,0,0,0,3
E00051938,E01010279,403,5,7,5,9,9,11,5,13,8,10,10,11,2,5,6,8,4,5,6,5,6,1,4,3,5,9,12,5,10,2,10,8,5,6,4,9,5,8,6,4,15,1,6,7,3,4,2,4,4,2,2,3,0,0,5,4,3,6,8,3,3,4,5,5,3,2,7,1,4,1,5,4,5,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1
E00051962,E01010279,332,4,1,8,4,5,7,4,3,3,8,4,6,4,2,4,1,5,4,0,1,5,7,8,5,3,4,7,6,3,4,3,4,4,6,4,2,5,4,3,2,0,7,8,3,2,1,3,1,2,5,4,3,7,7,2,4,3,4,3,5,5,9,1,4,1,3,5,6,3,2,7,4,3,4,1,4,3,6,3,1,5,3,1,0,0,2,0,3,0,0,2
E00051930,E01010282,331,5,6,6,8,5,3,5,11,6,6,9,3,10,4,10,7,3,6,6,4,4,5,2,8,6,7,2,3,4,4,5,6,6,1,5,4,1,7,2,6,3,2,1,8,2,5,4,2,3,4,5,4,4,3,5,5,4,3,4,4,3,4,1,6,5,5,0,0,2,3,0,0,0,0,1,2,1,5,2,0,1,0,1,0,3,0,0,0,0,0,0
E00051944,E01010282,415,7,12,5,15,9,11,7,8,5,10,10,6,5,13,7,4,5,5,5,5,3,3,5,4,3,3,3,6,5,6,9,6,4,9,6,6,11,6,6,9,7,3,4,5,0,2,6,5,2,6,5,5,5,8,4,4,8,6,12,3,2,3,5,5,5,2,2,3,0,0,0,5,1,1,3,1,2,0,3,1,1,1,0,1,0,0,0,1,0,0,0
E00051950,E01010282,328,6,1,7,6,2,3,3,3,2,3,3,6,2,6,2,3,3,2,5,3,4,7,5,2,3,5,4,6,5,5,5,7,11,2,2,3,4,5,2,5,4,0,3,4,6,3,3,5,6,6,10,6,3,7,6,4,10,3,5,3,6,5,1,3,1,5,4,4,6,3,3,3,1,2,3,4,3,2,1,0,0,1,2,1,0,0,0,0,0,1,3
E00051951,E01010282,278,3,6,1,6,1,1,3,6,2,0,5,3,5,1,2,2,2,1,4,5,3,3,3,3,2,5,4,4,6,4,2,5,4,2,5,2,3,4,4,5,3,3,5,1,4,3,5,7,5,2,2,5,12,2,5,2,4,1,3,3,2,6,6,6,3,2,5,3,2,4,1,1,4,4,1,1,1,0,0,0,1,1,2,3,2,2,0,0,3,2,1
E00051942,E01010283,484,9,3,10,6,5,9,10,7,10,13,10,11,6,9,8,7,9,8,7,4,9,8,8,8,6,3,2,5,3,10,12,7,13,11,11,6,7,12,9,8,7,4,7,9,5,8,3,7,3,5,5,5,7,5,5,3,4,5,3,2,3,4,4,1,1,5,2,2,5,1,4,5,3,2,2,1,2,1,2,7,2,2,0,2,0,0,0,0,0,0,0
E00051943,E01010283,542,19,13,16,9,13,16,14,12,9,16,10,9,11,9,9,6,12,10,5,6,5,6,11,3,7,8,8,13,5,10,17,16,9,11,15,8,12,5,5,9,9,8,2,4,5,1,6,1,5,6,8,2,2,3,5,5,3,4,3,5,6,1,6,1,2,1,2,2,3,1,3,4,1,1,1,2,0,2,1,0,2,0,3,1,0,0,0,0,1,1,0
E00051947,E01010283,395,9,7,6,4,5,10,8,11,4,7,10,11,3,8,3,6,8,3,6,4,3,4,6,6,3,3,7,9,5,7,5,4,8,5,4,4,3,7,6,5,5,2,1,5,3,2,3,6,1,7,5,2,3,9,4,4,4,7,3,4,4,6,10,3,5,3,3,2,3,1,1,0,2,0,4,2,1,2,6,0,1,0,2,1,1,0,1,1,2,1,10
E00051949,E01010283,368,6,6,9,5,9,13,7,12,7,6,12,6,4,8,1,6,5,5,2,7,5,5,4,0,3,0,4,3,5,6,5,4,5,6,5,7,8,2,6,7,3,1,2,4,4,2,2,2,3,2,2,6,6,2,8,8,6,6,8,6,1,2,5,1,4,3,4,2,1,0,3,1,1,1,7,3,0,4,4,3,1,2,2,0,1,1,1,0,0,1,0
E00051952,E01010283,363,7,6,9,4,12,3,10,4,5,14,4,6,9,7,5,3,5,7,4,9,5,5,5,4,4,5,3,2,8,1,5,2,5,8,6,6,9,5,2,2,10,2,1,3,4,7,2,1,1,6,8,6,7,5,3,4,7,2,5,6,3,3,3,2,6,2,1,6,0,0,3,0,1,0,3,2,0,0,2,2,0,1,0,3,2,0,0,1,0,1,1
E00051966,E01010284,322,5,2,10,5,6,4,9,10,9,7,8,9,7,2,3,3,7,1,3,4,5,3,4,2,0,3,3,5,5,4,4,12,1,2,7,5,7,6,2,3,4,4,4,7,6,2,0,6,2,5,3,2,6,1,5,5,2,5,1,4,1,3,2,4,1,3,2,6,1,3,2,2,2,0,0,0,1,2,0,2,3,0,1,3,1,1,1,1,0,3,0
E00051983,E01010284,332,5,3,7,3,6,6,6,2,5,5,3,4,3,3,1,1,2,0,2,2,5,0,4,2,4,2,4,8,5,4,3,8,10,8,7,2,3,5,4,6,3,5,1,0,2,2,4,3,6,6,4,8,1,5,5,3,6,5,9,6,8,3,2,5,5,5,1,1,2,2,5,8,4,6,3,1,3,2,4,2,0,2,3,0,3,2,0,0,1,0,2
E00051986,E01010284,280,4,2,4,6,3,5,4,4,2,3,2,4,0,1,4,0,2,2,3,1,1,5,1,1,3,2,2,5,4,3,8,2,5,3,4,1,5,3,2,2,2,3,3,2,2,3,2,0,9,5,3,2,4,3,4,7,5,3,3,2,1,3,3,2,5,5,6,3,4,5,4,2,0,3,6,6,3,2,4,4,3,0,1,2,0,1,0,3,6,4,4
E00051987,E01010284,353,1,10,12,9,7,7,8,9,5,6,3,7,2,7,7,5,5,3,6,2,3,3,6,3,4,6,8,1,4,4,7,4,5,6,6,4,3,4,3,2,5,2,5,6,6,5,3,4,6,4,6,5,4,7,0,4,6,6,3,5,0,1,1,4,0,1,1,4,2,0,2,3,4,2,1,3,6,4,4,3,2,1,1,0,2,0,1,0,0,0,1
E00051989,E01010284,364,7,2,2,2,2,6,2,6,6,5,4,4,8,5,8,3,4,6,5,2,2,5,2,3,5,6,4,5,2,4,7,3,8,5,1,4,3,5,4,5,1,4,3,3,5,5,7,7,8,7,7,4,5,7,7,5,6,8,3,5,2,5,4,3,4,4,3,7,6,5,3,4,1,1,2,1,0,4,0,1,2,2,3,0,4,2,2,1,2,1,6
E00051967,E01010285,288,0,2,7,2,1,3,1,0,5,2,1,1,1,2,0,4,2,4,2,2,5,1,2,2,2,1,3,1,3,2,5,9,5,3,7,2,0,1,0,3,4,1,1,4,2,4,0,4,7,1,6,5,9,2,3,4,3,4,3,4,6,7,7,4,5,2,4,5,3,2,9,3,5,6,1,0,2,5,4,8,5,1,4,4,2,1,3,2,2,1,5
E00051978,E01010285,311,1,2,1,1,3,0,2,1,2,3,2,1,2,1,3,6,4,3,3,2,3,1,3,8,4,4,0,2,1,1,2,3,3,3,2,3,3,4,3,5,4,1,2,5,1,2,9,5,4,6,4,5,2,6,3,8,2,4,4,2,3,4,6,3,3,3,2,2,2,3,2,8,5,6,2,8,6,4,7,10,3,7,4,4,2,4,2,2,5,5,4
E00051988,E01010285,319,2,0,1,3,2,3,2,1,1,1,2,1,3,5,5,9,3,4,6,5,4,2,3,3,2,1,0,6,1,1,3,2,1,3,2,2,3,4,3,2,2,6,7,0,5,1,2,5,8,3,3,6,3,6,1,2,3,5,5,5,4,4,5,2,5,4,3,5,9,9,8,5,7,5,3,9,10,7,4,2,4,1,2,4,1,4,1,1,1,2,3
E00051990,E01010285,336,7,3,6,6,5,6,4,6,5,6,5,9,8,5,2,5,12,6,0,5,7,2,5,5,3,2,7,6,5,2,4,4,5,2,5,4,5,5,2,5,4,3,3,3,2,7,0,7,6,8,2,6,8,8,4,6,4,3,4,8,1,3,0,4,1,4,3,2,1,1,2,1,3,2,0,1,2,0,2,2,2,2,2,0,0,0,0,1,0,0,2
E00051991,E01010285,293,4,3,1,5,3,2,1,7,1,1,2,5,2,4,2,3,4,1,4,3,1,6,3,4,1,6,5,3,4,3,6,2,5,2,6,4,3,2,3,4,1,0,4,3,4,6,6,3,2,5,5,1,8,1,12,2,7,5,4,7,2,3,1,4,3,2,0,2,4,1,4,2,5,6,2,0,2,1,0,5,4,1,1,5,2,2,1,5,1,0,5
E00051992,E01010285,259,2,0,7,2,4,1,3,6,6,4,3,4,2,6,1,3,2,3,2,0,6,3,3,0,2,1,0,4,0,5,2,5,5,4,7,3,5,2,7,2,3,5,3,5,7,4,2,4,13,4,2,1,3,2,1,1,5,4,2,2,4,2,2,1,2,4,0,2,2,4,3,3,7,4,1,3,3,0,2,1,1,0,2,2,0,1,0,1,1,0,1
E00051993,E01010286,283,5,8,4,2,4,3,5,1,5,1,3,1,4,3,1,1,1,1,0,3,3,2,3,5,2,2,5,2,5,4,6,4,2,3,2,2,0,3,3,2,2,1,3,1,2,0,5,1,1,4,4,5,6,2,9,5,3,1,5,2,2,2,1,6,4,4,7,2,4,4,8,1,4,5,5,1,2,4,4,3,4,4,3,2,4,1,1,3,0,2,8
E00051995,E01010286,284,4,3,3,3,6,5,3,2,6,4,4,4,2,4,3,0,5,4,6,7,4,6,0,2,3,1,5,5,4,5,5,5,3,3,5,4,5,4,5,4,6,2,3,4,2,5,5,7,9,5,5,2,5,2,0,4,6,3,3,2,3,4,2,2,3,5,0,1,0,2,2,2,4,0,4,2,2,1,0,1,1,1,0,1,0,0,2,0,1,0,2
E00051996,E01010286,388,6,6,2,3,9,5,7,8,7,5,10,2,9,3,9,10,9,8,8,3,5,2,7,4,6,1,4,4,6,2,10,4,6,7,4,1,6,2,4,6,6,4,4,3,4,7,13,8,8,2,3,7,9,4,8,6,1,2,0,3,5,0,4,4,3,6,6,4,3,1,3,2,2,4,3,1,1,1,2,0,1,2,2,0,1,0,2,1,0,0,2
E00051997,E01010286,358,4,4,6,8,6,7,5,5,6,4,7,7,3,3,3,6,5,4,10,5,8,6,4,3,5,7,7,4,6,3,4,8,6,3,0,3,4,6,3,4,2,3,1,7,4,6,3,9,6,7,6,3,13,8,2,6,5,7,3,2,3,1,3,3,1,3,2,6,4,3,2,3,3,2,1,0,2,1,2,2,1,1,0,1,0,1,1,0,0,1,0
E00051998,E01010286,413,4,3,10,4,7,3,13,5,10,8,10,9,7,13,6,11,10,12,7,10,5,4,2,0,6,3,1,2,5,1,2,7,4,3,9,9,10,7,8,7,4,1,5,8,6,3,3,2,6,7,2,6,2,3,5,5,3,7,3,4,2,6,2,4,5,2,2,2,2,11,0,6,4,3,3,4,6,0,0,0,3,0,0,1,0,2,0,0,0,1,0
E00051968,E01010287,343,5,4,7,3,8,4,4,7,5,3,8,6,5,4,4,1,12,5,4,6,3,2,7,1,2,1,7,3,7,5,4,6,7,6,4,6,5,8,7,7,3,1,8,1,2,2,3,4,4,5,4,5,7,3,2,3,4,5,4,2,6,5,9,5,2,3,2,1,3,1,2,4,5,2,1,0,2,2,2,1,3,0,0,1,1,0,1,1,0,0,3
E00051970,E01010287,277,2,2,2,4,1,5,3,0,1,2,6,0,2,1,1,5,1,0,3,1,3,1,3,3,2,3,2,3,4,9,3,4,1,4,7,2,3,3,1,3,1,3,1,3,5,2,9,6,3,0,3,3,3,0,4,3,3,2,6,0,3,4,2,3,4,3,1,4,1,5,2,0,2,2,4,0,5,1,4,5,2,3,5,5,1,4,2,8,3,5,18
E00051971,E01010287,293,2,4,4,8,5,5,8,6,2,3,4,2,2,5,1,8,0,2,6,5,2,2,0,2,3,5,2,3,3,4,5,1,5,5,0,6,6,3,6,5,3,2,6,8,5,2,3,4,4,4,5,3,2,8,6,6,2,1,1,3,3,2,2,2,5,3,2,4,2,4,1,2,4,4,2,2,2,0,5,0,0,2,1,4,2,0,1,1,1,0,2
E00051976,E01010287,329,3,6,3,2,2,1,3,5,3,5,4,5,5,5,3,2,5,4,2,2,1,2,4,6,5,4,2,1,3,7,6,5,3,2,5,5,3,8,4,3,4,3,3,0,5,2,1,8,4,8,4,9,4,6,4,6,1,5,3,3,5,2,1,4,2,3,1,5,2,3,7,3,6,7,3,5,6,2,2,3,3,2,2,2,6,0,4,1,1,0,4
E00051994,E01010287,534,9,2,4,4,3,5,5,7,4,5,6,6,2,8,5,6,1,5,8,3,7,3,4,1,4,4,3,6,7,5,2,11,5,1,8,8,8,6,4,4,0,1,5,7,9,6,8,7,2,8,5,7,6,8,5,6,7,5,3,6,7,4,5,4,8,6,4,6,4,2,4,6,9,8,5,7,4,6,3,6,7,6,20,11,3,4,9,7,10,7,32
E00051969,E01010288,312,2,2,6,5,3,4,3,2,3,2,5,5,5,2,1,6,6,8,2,2,4,3,3,4,3,3,4,4,6,7,2,0,3,2,1,4,8,4,7,6,2,1,0,2,5,4,2,9,6,9,6,4,7,7,4,6,2,4,3,1,4,5,2,5,2,1,5,5,3,4,3,2,6,6,3,2,1,1,5,3,2,1,0,1,0,0,0,0,1,0,3
E00051972,E01010288,318,4,8,3,9,4,2,4,4,4,6,8,4,9,6,3,7,3,2,5,2,4,4,3,3,1,2,3,2,1,3,4,9,6,5,3,6,6,4,3,5,2,4,3,6,3,7,4,1,6,4,2,4,6,4,1,3,5,4,5,1,2,4,5,2,5,6,2,3,1,3,1,2,4,3,4,2,0,3,0,2,3,1,4,4,0,0,0,0,0,1,2
E00051973,E01010288,413,4,6,7,4,3,5,6,3,4,5,4,10,7,6,7,8,7,4,8,5,4,7,6,8,5,9,7,7,6,2,4,9,2,8,12,7,3,5,0,7,3,5,0,2,0,5,5,8,3,6,9,8,1,4,4,5,5,7,3,3,1,3,4,0,4,3,2,2,2,3,3,1,7,4,1,2,0,1,5,5,3,7,2,5,7,2,0,4,1,0,12
E00051977,E01010288,294,7,8,9,8,5,4,2,6,7,4,2,8,1,1,3,4,2,5,4,1,1,2,3,4,1,7,12,7,5,5,8,6,5,3,6,2,3,4,3,1,5,5,1,1,1,3,4,1,6,3,3,11,2,2,3,1,7,2,2,3,2,1,2,4,4,0,3,1,2,3,1,0,3,2,2,1,2,3,1,0,3,1,2,0,4,0,1,0,0,0,1
E00052002,E01010288,378,14,13,8,4,10,7,7,9,8,6,5,7,8,7,7,9,7,3,4,7,5,4,4,5,3,4,3,7,7,6,8,8,10,5,2,4,3,6,2,7,2,0,5,3,4,3,3,5,1,3,5,2,3,1,3,2,3,6,3,1,5,4,1,0,1,2,2,1,3,2,3,4,1,1,1,0,1,3,1,2,2,4,0,0,1,2,2,1,4,1,12
E00051974,E01010289,362,6,7,8,4,7,9,8,9,11,1,4,8,3,5,6,7,10,0,2,3,2,3,5,4,7,3,6,10,6,6,6,2,5,7,3,7,1,3,7,4,2,4,4,5,1,4,5,6,9,3,5,4,6,0,4,3,4,6,1,3,2,3,1,4,2,2,5,7,7,1,3,2,5,1,2,1,1,0,3,0,0,4,1,1,3,2,1,1,0,0,3
E00051975,E01010289,504,8,6,14,15,14,12,16,23,10,17,15,6,7,7,4,9,5,5,5,8,7,9,3,1,6,6,8,8,10,7,7,10,11,5,8,10,8,9,5,4,5,7,7,2,2,4,6,6,5,3,2,5,5,2,8,4,9,7,1,3,2,5,4,3,3,5,4,1,1,5,1,6,2,4,2,0,5,1,1,2,1,1,0,0,1,1,0,0,0,0,2
E00051999,E01010289,451,6,10,9,8,8,9,11,10,9,7,15,11,8,8,7,7,9,8,3,11,9,11,5,3,7,5,7,6,7,7,8,14,8,3,8,3,11,4,7,6,3,3,1,6,6,4,3,3,5,5,1,1,1,3,9,9,5,0,3,5,2,3,4,4,2,4,3,2,7,4,2,5,1,3,0,1,5,2,2,2,0,1,1,1,0,1,0,0,0,0,0
E00052000,E01010289,291,4,2,5,1,6,3,11,3,3,2,4,3,4,7,5,6,6,6,4,4,1,1,3,3,2,2,3,1,6,5,3,6,5,3,3,5,6,2,4,4,2,3,1,1,3,5,1,2,4,2,5,4,3,4,6,3,3,6,1,5,3,1,1,4,1,3,3,1,2,0,1,2,7,4,3,5,3,4,4,6,1,1,3,2,1,0,0,1,1,1,1
E00052001,E01010289,357,3,10,6,5,5,5,9,6,7,4,7,10,5,7,9,7,5,9,10,5,3,2,4,3,5,1,4,9,1,4,5,2,2,3,8,3,0,3,2,3,5,5,6,4,5,2,5,4,7,3,7,4,3,2,6,1,2,2,2,6,6,1,2,0,3,7,1,2,3,6,3,2,3,5,5,5,2,3,2,1,0,2,1,3,3,0,0,0,3,0,1
E00051979,E01010290,378,5,10,2,4,5,8,5,4,2,3,5,3,3,0,4,1,2,5,1,7,0,5,4,5,5,5,3,4,5,7,1,3,4,2,2,6,1,6,3,2,6,4,1,0,1,3,5,4,5,7,5,4,4,5,6,13,6,10,1,3,3,4,3,6,4,3,8,4,1,5,4,4,7,3,3,4,10,2,9,8,4,5,4,7,6,5,2,1,1,0,3
E00051980,E01010290,226,2,0,4,0,1,2,0,3,2,5,0,2,2,1,3,0,1,0,1,3,0,4,0,1,3,1,1,1,7,2,4,2,1,2,2,1,1,4,3,0,0,2,2,2,1,2,2,2,5,6,1,2,6,10,2,1,4,5,6,4,4,5,2,1,1,0,6,4,1,2,3,2,3,3,1,6,3,3,10,1,5,8,2,1,2,1,2,2,1,2,2
E00051981,E01010290,166,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,1,2,3,0,1,1,1,2,0,0,4,0,1,2,1,0,2,1,1,0,1,1,1,1,1,0,0,1,1,2,1,3,4,4,4,6,5,3,6,3,8,3,4,4,0,2,4,2,2,0,1,4,3,4,2,4,6,3,4,2,2,5,2,2,1,4,2,1,1,1,1,2,1
E00051982,E01010290,333,3,1,4,4,4,4,7,3,4,6,4,7,3,8,2,2,4,7,6,3,2,5,3,3,3,6,2,3,4,1,4,3,0,1,4,4,2,3,2,3,0,4,8,3,2,5,4,4,7,6,5,4,5,3,6,2,3,4,4,3,1,3,4,2,5,4,3,4,5,2,2,5,3,2,6,1,5,4,4,6,3,6,3,6,2,5,3,1,1,0,6
E00051984,E01010290,272,2,0,2,2,4,1,4,2,3,1,4,0,4,3,2,0,5,0,4,1,2,1,3,3,4,5,4,5,1,5,1,1,2,3,2,1,4,2,1,8,1,1,2,1,6,3,2,2,1,4,5,5,3,5,2,6,7,10,6,3,4,5,2,1,1,2,1,0,3,3,5,7,8,1,2,6,5,4,2,3,3,0,4,1,6,4,2,4,2,0,4
